Mauritius,0.034662131,0.221581787,0.198928252,0.328717023,0.192945927,0.152764663,0.219137654,0.273244053,0.350999236,0.440310746,0.46592325,0.482350141,0.463920891,0.252168298,0.252099127,0.317963988,0.223687053,0.107061319,0.156746864,0.186878189,0.209806874,0.441281766,0.442428768,0.412719399
Nepal,-0.639208674,-0.595585644,-0.567300498,-0.463561416,-0.588842928,-0.953119218,-0.742212892,-0.692943096,-0.791534424,-0.818007648,-0.704490542,-0.695682704,-0.78744036,-0.814642906,-0.688907444,-0.588590503,-0.603224993,-0.826682508,-0.776277244,-0.688618004,-0.69104737,-0.598265946,-0.556139708,-0.532641351
Peru,-0.398885548,-0.433163524,-0.404046178,-0.30640474,-0.154854536,-0.429986924,-0.367371053,-0.221562147,-0.272556156,-0.206874341,-0.332539886,-0.253887415,-0.243967727,-0.404069632,-0.460638314,-0.599589348,-0.603387415,-0.429547399,-0.561924517,-0.597704649,-0.509206772,-0.524174213,-0.653225958,-0.807577431
Philippines,-0.358871847,-0.38195014,-0.527593672,-0.538531899,-0.635371625,-0.707702458,-0.662843585,-0.889426827,-0.778005183,-0.778095126,-0.78673923,-0.781123996,-0.685034811,-0.573895454,-0.37990436,-0.439453065,-0.480595767,-0.518573582,-0.5070467,-0.576285362,-0.605999053,-0.510496736,-0.529578149,-0.540948451
Romania,-0.446042687,-0.649806619,-0.51061976,-0.440713197,-0.410669893,-0.322501838,-0.260543019,-0.20915851,-0.23033078,-0.186216146,-0.309800476,-0.352394611,-0.333498508,-0.381443471,-0.300762177,-0.223876476,-0.170360878,-0.177830175,-0.141028062,-0.22668846,-0.236526757,-0.098242842,-0.060926557,0.016672393
Russian Federation,-1.053341627,-0.954373538,-0.943414032,-0.95484823,-0.783091724,-0.825626493,-0.847120821,-0.940847754,-1.017580867,-1.125228643,-1.141306877,-1.099214792,-1.074376822,-1.051571608,-1.020386815,-0.918525219,-0.973685265,-0.838142872,-0.914018691,-0.869118035,-0.821954846,-0.929947913,-0.920365572,-0.979387343
Turkiye,-0.148073524,-0.354077637,-0.258079946,-0.570128739,-0.209118396,-0.191904396,-0.035272829,0.026674604,0.112518623,0.11532557,0.087655708,0.025415225,0.038242523,0.161344782,0.091789804,-0.134037971,-0.161285013,-0.198886201,-0.208401129,-0.351102501,-0.325625747,-0.361126631,-0.407550573,-0.467645317
Ukraine,-1.110136986,-1.258209944,-1.110609293,-1.091393948,-0.966655314,-0.979341567,-0.740642905,-0.772781849,-0.820174932,-0.862514138,-1.071736813,-1.031962514,-1.086713314,-1.117539167,-1.176261783,-1.024342418,-1.038948059,-0.866792738,-0.831375659,-0.921201885,-0.800242603,-0.831856072,-0.786468089,-0.633566201
Zambia,-0.840640664,-0.853155673,-0.81826067,-0.758519173,-0.641858518,-0.604488134,-0.592440426,-0.551735699,-0.398109436,-0.38960132,-0.469497651,-0.51831919,-0.41075328,-0.291441262,-0.315542519,-0.347682625,-0.368301272,-0.426889509,-0.56772095,-0.678601682,-0.673917532,-0.733920753,-0.759727836,-0.529199839
Kuwait,0.47868219,0.562503397,0.564559221,0.98154521,0.765973866,0.770029485,0.500354409,0.426627278,0.364861727,-0.38960132,-0.469497651,-0.51831919,-0.41075328,-0.291441262,-0.195034772,-0.24606809,-0.254954398,-0.297969162,-0.35983929,-0.316699147,-0.159434482,-0.091735229,-0.056274436,0.1270307
