Country Name,1996,1998,2000,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Bulgaria,87.13765455,77.33234915,92.92744647,73.52850714,66.35903886,62.80511515,61.78971221,83.53038297,106.4711381,102.355249,110.5752384,102.0100719,85.35654208,96.00594821,94.57362932,83.07255328,81.99340226,76.45694666,70.66211618,62.44776207,60.50900555,68.96447251,55.69403491,54.01748527
Belarus,13.26037267,15.68634828,20.65726945,23.33721084,21.17325578,19.89987597,17.51223228,17.80898753,27.91971348,25.26980455,44.37081301,50.67329886,55.55438418,52.56631915,54.30296383,52.34070136,70.76682315,82.5010406,75.15549155,67.00098076,65.17476605,70.9847643,62.06228321,56.7857224
Belize,34.25914006,37.28316935,58.22427698,72.44965838,87.46411025,75.60327452,75.58154501,72.26089538,69.82565619,81.4289094,81.16325496,81.46322995,74.03956205,67.23739349,65.63171263,64.72803659,60.96635342,60.58349966,62.52519408,63.13460333,61.95907526,76.718646,61.79904256,54.30781455
Brazil,21.66653618,28.6093884,38.09647348,47.07685384,43.64475396,33.9781538,21.75462757,17.99252754,17.43730593,15.89564621,17.27804482,16.46096339,15.85160333,18.32562472,19.83772447,23.10604297,30.72992828,30.90908735,26.81566646,29.92896042,31.19641446,38.00568569,35.77507078,31.1117019
Bhutan,42.14363458,55.6865946,49.90456338,75.28226341,83.6363705,90.20663234,83.60421433,82.75010456,69.59998767,58.05674445,66.46280914,64.01526643,64.36350516,88.43801699,93.59199895,103.8968185,108.0761517,116.0216683,109.645278,107.9906132,107.8873993,131.1915747,117.5163279,58.50456311317392
Botswana,13.63601373,10.83835503,8.322685978,10.36456113,7.565283317,6.449163419,5.06958019,3.895005609,4.168161332,4.398732006,16.38539624,14.87527448,15.95085872,17.83586967,17.53359708,16.66528379,17.10382746,15.41784669,11.81515763,11.53584959,9.874517614,10.66784271,10.67851064,9.955945263
Georgia,45.02022137,43.32417442,58.98511736,59.72763706,53.70398669,44.55754135,33.24097547,32.54834199,29.25820351,60.62821241,80.87791329,73.095966,73.68145947,77.37424891,80.62173523,81.37587539,101.7765191,113.0185677,106.3226696,102.4469246,112.3655108,133.0012862,126.3082654,104.0733629
Guatemala,22.1049334,19.2143275,20.69269662,22.49394599,24.2612616,34.93885741,36.14831736,37.6624982,38.74141724,36.50166592,40.72996552,37.94647159,35.72608865,31.63976458,33.7787365,34.63533831,33.5722085,32.69449141,33.16324116,33.79678579,33.04105547,32.51559518,32.11387308,26.85176305
Indonesia,58.29970705,168.1978203,93.49111612,67.67129508,59.52359157,56.33181845,52.26243661,38.9556674,35.66905965,32.09050868,34.45488448,26.97707564,25.29595575,28.32219128,29.78187008,33.98183415,36.98786525,35.36990487,35.9645371,37.56396891,37.08299782,40.50416988,35.62978477,30.88743971
India,24.14265367,23.5364643,21.82290753,20.67324755,19.70922134,17.5589284,14.88005338,17.09967912,16.84141025,19.05720589,19.21556112,17.52032724,18.50556099,21.73518787,23.30087578,22.70491984,23.02976895,20.08122354,19.50493737,19.49053107,19.97663664,21.43592385,19.82301197,18.42307655
Jamaica,57.21639506,46.61018753,55.78155965,61.53520392,64.64720838,68.00956694,62.43036382,71.51027642,86.7583732,79.42819942,97.12867664,111.5310489,102.6435481,97.57995611,92.57494933,103.5552649,102.3740455,104.0338361,101.5072558,108.3058928,104.0374329,119.1349859,124.8836927,104.8310559
Jordan,111.367141,97.25570129,129.218123,134.8584163,120.9877612,110.3537176,98.76661134,89.33433018,84.03452731,59.89914642,57.27756956,62.75908067,59.73391745,58.559826,67.42663859,66.22178739,67.09276411,68.48341986,72.58609385,73.95074874,75.24870808,87.29087368,90.56548401,85.57779573
Kazakhstan,14.03431925,27.81792317,75.1481327,77.95280102,79.46354182,82.19724557,85.05594106,103.8861109,104.7183694,93.57589096,106.6576584,92.60056861,75.40587521,75.50606117,70.925459,79.50490899,88.82871917,132.2630238,107.1183197,99.99397393,100.1930873,103.4906126,92.99785452,80.8680349
Sri Lanka,60.56699398,58.26381224,57.75332881,62.16038821,57.32620742,56.70457932,46.87530521,42.49951029,44.25799886,41.06455588,46.90672883,37.37430976,38.44220709,51.61658423,52.24606982,52.35694955,52.84659835,54.37346757,55.14301074,57.46156302,64.84197116,69.22316902,67.85332609,80.99517598
Lesotho,55.35980464,57.73207896,68.08247041,63.43692058,42.64760373,37.31214838,30.51634059,29.30578485,29.2370222,29.25938491,33.42801679,27.43846129,26.3385185,31.25936344,34.02193004,33.5371165,36.0951584,56.57177597,57.41061952,48.09453657,56.07347174,70.93812688,66.83761309,67.11714256
Moldova,48.31869348,61.97823909,136.1939404,107.5126848,95.69521967,71.57442609,65.42392946,68.82634392,69.94440364,56.01455713,64.65781805,63.15999673,58.01882972,55.88795638,59.70560858,57.22979747,73.85898997,73.62351224,69.16087082,61.79912823,59.09770136,66.39396718,64.72306523,66.74447735
Mauritius,31.95495583,30.9225892,20.8054753,42.07485326,55.73945066,50.7167751,56.03643386,49.62986086,67.95724782,64.32864967,80.52312618,78.32180228,87.09092998,88.50782161,98.0701378,94.83724927,83.00363019,81.52483701,75.64503159,72.71221143,81.57071892,103.8042244,121.4671493,136.7652711
Nepal,52.94185575,54.87347181,52.12846138,49.60505246,50.82847966,46.42583699,39.11547673,37.34243388,34.63883048,29.18214478,29.03668393,23.48830744,17.65006557,17.43284364,17.98635956,17.25973077,16.769557,17.29759804,16.9611228,16.53536208,18.86458336,23.36992862,23.76144327,22.25653195
